Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,Interaction_Coordinates
339,-45.6142,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.39817 0.88118 4.86254, -2.17404 0.97204 1.94646, -2.41275 1.00000 2.84364"
339,-46.8802,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.40017 0.87390 4.61530, -2.15799 0.96827 1.94646, -2.41275 1.00000 2.84364"
339,-47.4003,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.40175 0.87290 4.54753, -2.15346 0.96740 1.94646, -2.41275 1.00000 2.84364"
339,-47.9437,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.26300 1.00000 7.40635, -2.27987 1.00000 1.96885, -2.41275 1.00000 2.84364"
339,-48.4974,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.11133 1.00000 7.40635, -1.54176 1.00000 1.96885, -2.41275 1.00000 2.84364"
339,-49.0762,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -5.35787 1.00000 4.11652, -2.41275 1.00000 2.84364"
339,-49.1133,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.41985 0.88437 5.01741, -2.41275 1.00000 2.84364"
339,-49.54,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.32663 1.00000 1.96885, -2.41275 1.00000 2.84364"
339,-49.9785,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -2.26825 1.00000 1.94646, -2.27461 1.00000 1.96680, -2.41275 1.00000 2.84364"
339,-50.3726,Tx-T-R-T-Rx,5,"-1.00000 1.00000 6.00000, -1.25191 1.00000 7.40635, -1.42362 1.00000 8.36497, -1.59535 1.00000 7.40635, -2.41275 1.00000 2.84364"
339,-50.6616,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.11238 1.00000 7.40635, -1.54702 1.00000 1.96680, -2.41275 1.00000 2.84364"
339,-50.6647,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.32708 0.85940 7.40635, -2.00012 0.57010 4.51254, -2.41275 1.00000 2.84364"
339,-50.9429,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -1.70637 3.02001 4.42182, -2.41275 1.00000 2.84364"
339,-51.0541,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -1.25592 1.00000 7.40635, -2.24948 1.00000 1.94646, -2.41275 1.00000 2.84364"
339,-51.0553,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 1.00000 3.08221, -3.84518 1.00000 1.94646, -2.41275 1.00000 2.84364"
339,-51.1652,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.33353 0.83905 7.40635, -1.68766 0.66816 5.91315, -2.41275 1.00000 2.84364"
339,-51.1684,Tx-T-R-D-T-Rx,6,"-1.00000 1.00000 6.00000, -0.47650 1.00000 7.40635, -0.34034 1.00000 7.77212, -0.35144 1.00000 7.80193, -0.51589 1.00000 7.40635, -2.41275 1.00000 2.84364"
339,-51.248,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -2.72064 1.00000 7.40635, -5.35787 1.00000 5.25082, -2.41275 1.00000 2.84364"
339,-51.3249,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, 5.57273 1.38206 4.57471, 5.28450 1.39882 4.51220, -2.41275 1.00000 2.84364"
339,-51.7175,Tx-T-D-R-T-Rx,6,"-1.00000 1.00000 6.00000, -0.48804 1.00000 7.40635, -0.34403 1.00000 7.80193, -0.34034 1.00000 7.79311, -0.50228 1.00000 7.40635, -2.41275 1.00000 2.84364"
339,-51.8534,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.32981 0.90840 7.40635, -2.19383 0.66843 3.72197, -2.41275 1.00000 2.84364"
339,-52.2346,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -0.49532 1.00000 7.40635, -0.35329 1.00000 7.80215, -0.51767 1.00000 7.40635, -2.41275 1.00000 2.84364"
339,-52.3245,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.39745 1.00000 1.96475, -2.41275 1.00000 2.84364"
339,-53.0641,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.27261 1.00000 7.40635, -2.32663 1.00000 1.96885, -2.41275 1.00000 2.84364"
339,-53.1006,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.42451 1.00000 1.96475, -1.96204 1.00001 7.40635, -2.41275 1.00000 2.84364"
339,-53.3481,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -3.94294 0.28298 4.81115, -5.65853 0.53092 4.13080, -2.41275 1.00000 2.84364"
339,-53.5712,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.28096 0.37212 4.29378, -5.65853 0.43755 4.14266, -2.41275 1.00000 2.84364"
339,-53.7401,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, 5.57273 1.38206 3.76444, 5.28450 1.39882 3.66641, 0.22595 1.13672 1.94646, -2.41275 1.00000 2.84364"
339,-54.2453,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.49500 1.00000 1.96885, -1.99402 1.00001 7.40635, -2.41275 1.00000 2.84364"
339,-54.4851,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, -1.26044 0.88177 7.40635, -1.57834 0.73745 5.68970, -2.13484 0.66329 3.75364, -2.41275 1.00000 2.84364"
339,-54.8297,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, 0.18175 0.95191 4.44269, -2.41275 1.00000 2.84364"
339,-54.9995,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.34616 1.00000 4.07995, -2.41275 1.00000 2.84364"
339,-55.2782,Tx-R-R-D-Rx,5,"-1.00000 1.00000 6.00000, -1.26030 1.00000 7.40635, -2.27085 1.00000 1.94646, -2.27461 1.00000 1.96680, -2.41275 1.00000 2.84364"
339,-55.3184,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.33182 1.00000 1.96680, -2.33201 1.00000 1.96475, -2.41275 1.00000 2.84364"
339,-55.5003,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.45044 1.01721 3.74729, 0.20203 1.00572 1.94646, -2.41275 1.00000 2.84364"
339,-55.9693,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, -1.43397 0.90009 5.72801, -5.65853 0.95659 3.08213, -3.84524 0.98084 1.94646, -2.41275 1.00000 2.84364"
339,-56.0845,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -1.40683 1.00000 1.94646, -1.95481 1.00000 7.40635, -2.41275 1.00000 2.84364"
339,-56.1603,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.34616 0.96197 4.11558, -2.41275 1.00000 2.84364"
339,-56.1691,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.28699 1.00000 7.40635, -2.39745 1.00000 1.96475, -2.41275 1.00000 2.84364"
339,-56.2011,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.00926 2.47627 1.96680, -2.41275 1.00000 2.84364"
339,-56.3551,Tx-R-D-R-R-R-Rx,7,"-1.00000 1.00000 6.00000, -1.09544 0.89858 7.40635, -1.31021 0.67035 4.24170, -1.48903 0.72382 1.96475, -1.91638 0.85159 7.40635, -2.34373 0.97936 1.96475, -2.41275 1.00000 2.84364"
339,-56.4852,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.54702 1.00000 1.96680, -1.56622 1.00000 1.94646, -2.41275 1.00000 2.84364"
339,-56.5016,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, 5.25023 1.43773 4.58143, -2.41275 1.00000 2.84364"
340,-31.5299,Tx-Rx,2,"-1.00000 1.00000 6.00000, -2.91275 1.00000 2.84364"
340,-36.9355,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.42436 0.88065 5.28658, -2.91275 1.00000 2.84364"
340,-40.8189,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -1.45066 1.00000 7.40635, -2.91275 1.00000 2.84364"
340,-42.9273,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.23586 0.93142 7.40635, -1.52108 0.84847 5.70561, -2.91275 1.00000 2.84364"
340,-43.0027,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -2.56612 1.00000 1.94646, -2.91275 1.00000 2.84364"
340,-43.7533,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.39745 1.00000 1.96475, -2.91275 1.00000 2.84364"
340,-44.2477,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.32663 1.00000 1.96885, -2.91275 1.00000 2.84364"
340,-44.8354,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.54702 1.00000 1.96680, -2.91275 1.00000 2.84364"
340,-45.4263,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.33182 1.00000 1.96680, -2.33318 1.00000 1.96475, -2.91275 1.00000 2.84364"
340,-46.0434,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.27703 0.65835 3.78643, -2.91275 1.00000 2.84364"
340,-46.6357,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.41576 0.89019 4.87681, -2.56185 0.97426 1.94646, -2.91275 1.00000 2.84364"
340,-46.7783,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.23144 0.93385 7.40635, -1.50253 0.85635 5.75902, -2.91275 1.00000 2.84364"
340,-47.9825,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.54176 1.00000 1.96885, -2.91275 1.00000 2.84364"
340,-49.6477,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -0.49532 1.00000 7.40635, -0.35329 1.00000 7.80215, -0.55758 1.00000 7.40635, -2.91275 1.00000 2.84364"
340,-50.0774,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.24521 0.91287 7.40635, -1.54300 0.80704 5.69845, -2.91275 1.00000 2.84364"
340,-50.1874,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, 5.57273 1.00000 3.83907, -0.18387 1.00000 1.94646, -2.91275 1.00000 2.84364"
340,-50.7592,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.40514 0.88152 5.31561, -2.91275 1.00000 2.84364"
340,-50.7898,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.88518, -4.25457 1.00000 1.94646, -2.91275 1.00000 2.84364"
340,-51.2408,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -1.34650 1.00000 7.40635, -2.69170 1.00000 1.94646, -2.91275 1.00000 2.84364"
340,-51.4279,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -1.95637 3.02001 4.42182, -2.91275 1.00000 2.84364"
340,-51.4653,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -2.60283 1.00000 7.40635, -5.35787 1.00000 4.98903, -2.91275 1.00000 2.84364"
340,-51.4694,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.40631 1.00000 1.96069, -2.41422 1.00000 1.94646, -2.91275 1.00000 2.84364"
340,-51.518,Tx-T-R-D-T-Rx,6,"-1.00000 1.00000 6.00000, -0.47650 1.00000 7.40635, -0.34034 1.00000 7.77212, -0.35144 1.00000 7.80193, -0.55578 1.00000 7.40635, -2.91275 1.00000 2.84364"
340,-51.535,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.45140 0.83942 7.40635, -1.93056 0.66896 5.91352, -2.91275 1.00000 2.84364"
340,-51.6975,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, 5.57273 1.38206 4.62191, 5.28450 1.39882 4.56147, -2.91275 1.00000 2.84364"
340,-52.7929,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -3.94294 0.28298 4.73329, -5.65853 0.55870 4.00664, -2.91275 1.00000 2.84364"
340,-52.8312,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.27261 1.00000 7.40635, -2.32663 1.00000 1.96885, -2.91275 1.00000 2.84364"
340,-52.8387,Tx-T-D-R-T-Rx,6,"-1.00000 1.00000 6.00000, -0.48804 1.00000 7.40635, -0.34403 1.00000 7.80193, -0.34034 1.00000 7.79482, -0.54217 1.00000 7.40635, -2.91275 1.00000 2.84364"
340,-52.9128,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.54176 1.00000 1.96885, -2.28722 1.00001 7.40635, -2.91275 1.00000 2.84364"
340,-53.3654,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.28699 1.00000 7.40635, -2.39745 1.00000 1.96475, -2.91275 1.00000 2.84364"
340,-53.6326,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.27987 1.00000 1.96885, -2.91275 1.00000 2.84364"
340,-54.0031,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, 5.57273 1.38206 3.83847, 5.28450 1.39882 3.74368, -0.18324 1.13280 1.94646, -2.91275 1.00000 2.84364"
340,-54.2522,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.11238 1.00000 7.40635, -1.54702 1.00000 1.96680, -2.91275 1.00000 2.84364"
340,-54.3114,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.28096 0.37212 4.18215, -5.65853 0.44803 4.02034, -2.91275 1.00000 2.84364"
340,-54.755,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.15910 0.65455 5.19689, -0.54691 0.99104 3.79712, -2.91275 1.00000 2.84364"
340,-54.8931,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.34616 1.00000 4.04032, -2.91275 1.00000 2.84364"
340,-55.1445,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, -1.27360 1.00000 7.40635, -2.33182 1.00000 1.96680, -2.33318 1.00000 1.96475, -2.91275 1.00000 2.84364"
340,-55.1805,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.40922 0.88119 5.30746, -2.91275 1.00000 2.84364"
340,-55.2085,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.49500 1.00000 1.96885, -2.26589 1.00001 7.40635, -2.91275 1.00000 2.84364"
340,-55.2493,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.45042 1.02986 3.74965, -0.13415 1.00992 1.94646, -2.91275 1.00000 2.84364"
340,-55.3049,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.34762 1.00000 4.03885, -5.65853 1.00000 3.91728, -2.91275 1.00000 2.84364"
340,-55.6002,Tx-T-R-D-R-T-Rx,7,"-1.00000 1.00000 6.00000, -0.48378 1.00000 7.40635, -0.34034 1.00000 7.79713, -0.34218 1.00000 7.80215, -0.34034 1.00000 7.79860, -0.54398 1.00000 7.40635, -2.91275 1.00000 2.84364"
340,-55.6857,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, -1.43354 0.89926 5.70970, -5.65853 0.96032 2.88501, -4.25470 0.98061 1.94646, -2.91275 1.00000 2.84364"
340,-55.8197,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.54778 1.00000 7.41774, 2.54557 1.00000 7.41959, -2.91275 1.00000 2.84364"
340,-56.0637,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.33182 1.00000 1.96680, -2.91275 1.00000 2.84364"
340,-56.133,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -1.55081 1.00000 1.94646, -2.29274 1.00000 7.40635, -2.91275 1.00000 2.84364"
340,-56.4402,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, 0.18349 0.97128 4.44913, -2.91275 1.00000 2.84364"
340,-56.7457,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.42451 1.00000 1.96475, -2.23400 1.00001 7.40635, -2.91275 1.00000 2.84364"
340,-56.9736,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.24459 0.89927 7.40635, -1.53246 0.78070 5.75115, -2.91275 1.00000 2.84364"
340,-56.9845,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, 5.25023 1.43773 4.63047, -2.91275 1.00000 2.84364"
341,-32.1699,Tx-Rx,2,"-1.00000 1.00000 6.00000, -3.41275 1.00000 2.84364"
341,-36.7854,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.42726 0.88709 5.44002, -3.41275 1.00000 2.84364"
341,-41.6065,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -1.56846 1.00000 7.40635, -3.41275 1.00000 2.84364"
341,-43.0543,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -2.97550 1.00000 1.94646, -3.41275 1.00000 2.84364"
341,-44.337,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.32663 1.00000 1.96885, -3.41275 1.00000 2.84364"
341,-45.0967,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -5.65853 1.00000 3.87032, -3.41275 1.00000 2.84364"
341,-46.4624,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.43380 0.88086 5.05890, -2.96995 0.97334 1.94646, -3.41275 1.00000 2.84364"
341,-46.5425,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.39745 1.00000 1.96475, -3.41275 1.00000 2.84364"
341,-48.8027,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.33182 1.00000 1.96680, -3.41275 1.00000 2.84364"
341,-49.3493,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.54702 1.00000 1.96680, -3.41275 1.00000 2.84364"
341,-49.4042,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.27261 1.00000 7.40635, -2.32663 1.00000 1.96885, -3.41275 1.00000 2.84364"
341,-50.3621,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, 5.57273 1.00000 3.90851, -0.59325 1.00000 1.94646, -3.41275 1.00000 2.84364"
341,-50.5092,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.65961, -4.66396 1.00000 1.94646, -3.41275 1.00000 2.84364"
341,-50.6718,Tx-T-R-D-T-Rx,6,"-1.00000 1.00000 6.00000, -0.47650 1.00000 7.40635, -0.34034 1.00000 7.77212, -0.35144 1.00000 7.80193, -0.59567 1.00000 7.40635, -3.41275 1.00000 2.84364"
341,-50.6906,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.33182 1.00000 1.96680, -2.33434 1.00000 1.96475, -3.41275 1.00000 2.84364"
341,-50.9863,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.34762 1.00000 4.03885, -5.65853 1.00000 3.89351, -3.41275 1.00000 2.84364"
341,-51.5198,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -1.43707 1.00000 7.40635, -3.13392 1.00000 1.94646, -3.41275 1.00000 2.84364"
341,-51.6649,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.27360 1.00000 7.40635, -2.33182 1.00000 1.96680, -3.41275 1.00000 2.84364"
341,-51.6919,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.24042 0.90844 7.40635, -1.52325 0.80074 5.75198, -3.41275 1.00000 2.84364"
341,-52.0524,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, 5.57273 1.38206 4.66609, 5.28450 1.39882 4.60759, -3.41275 1.00000 2.84364"
341,-52.0919,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -2.20637 3.02001 4.42182, -3.41275 1.00000 2.84364"
341,-52.1489,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.56927 0.83979 7.40635, -2.17340 0.66976 5.91389, -3.41275 1.00000 2.84364"
341,-52.1863,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -3.94294 0.28298 4.64479, -5.65853 0.59350 3.86475, -3.41275 1.00000 2.84364"
341,-52.2583,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -2.48503 1.00000 7.40635, -5.35787 1.00000 4.68571, -3.41275 1.00000 2.84364"
341,-52.6527,Tx-T-D-R-T-Rx,6,"-1.00000 1.00000 6.00000, -0.48804 1.00000 7.40635, -0.34403 1.00000 7.80193, -0.34034 1.00000 7.79598, -0.58206 1.00000 7.40635, -3.41275 1.00000 2.84364"
341,-53.0384,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.28699 1.00000 7.40635, -2.39745 1.00000 1.96475, -3.41275 1.00000 2.84364"
341,-53.8909,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.40631 1.00000 1.96069, -3.41275 1.00000 2.84364"
341,-53.9561,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.54778 1.00000 7.41774, 2.54536 1.00000 7.41959, -3.41275 1.00000 2.84364"
341,-54.2554,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, 5.57273 1.38206 3.90777, 5.28450 1.39882 3.81602, -0.59246 1.12933 1.94646, -3.41275 1.00000 2.84364"
341,-54.2921,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -0.49532 1.00000 7.40635, -0.35329 1.00000 7.80215, -0.59750 1.00000 7.40635, -3.41275 1.00000 2.84364"
341,-54.3704,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.54176 1.00000 1.96885, -3.41275 1.00000 2.84364"
341,-54.4995,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, -2.87392 1.00000 7.40635, -5.34616 1.00000 5.55096, -5.35787 1.00000 5.53476, -3.41275 1.00000 2.84364"
341,-54.8367,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.27816 0.65555 3.79951, -3.41275 1.00000 2.84364"
341,-55.3202,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.15842 0.65393 5.19583, -0.54642 0.98855 3.79736, -3.41275 1.00000 2.84364"
341,-55.3781,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, -1.43305 0.89832 5.68880, -5.65853 0.96471 2.65937, -4.66415 0.98034 1.94646, -3.41275 1.00000 2.84364"
341,-55.3809,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.28096 0.37212 4.05575, -5.65853 0.46249 3.88129, -3.41275 1.00000 2.84364"
341,-55.3967,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, -1.73307 0.65980 5.83622, -3.85904 0.28298 4.80528, -5.65853 0.60193 3.93267, -3.41275 1.00000 2.84364"
341,-55.4732,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.54176 1.00000 1.96885, -2.55909 1.00001 7.40635, -3.41275 1.00000 2.84364"
341,-55.5829,Tx-T-R-D-T-Rx,6,"-1.00000 1.00000 6.00000, -0.47512 1.00000 7.40635, -0.34034 1.00000 7.76746, -0.35329 1.00000 7.80215, -0.59750 1.00000 7.40635, -3.41275 1.00000 2.84364"
341,-55.8842,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.40631 1.00000 1.96069, -2.42203 1.00000 1.94646, -3.41275 1.00000 2.84364"
341,-56.1993,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -1.69480 1.00000 1.94646, -2.63066 1.00000 7.40635, -3.41275 1.00000 2.84364"
341,-56.2851,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.31377, -5.21745 1.00000 1.96475, -3.41275 1.00000 2.84364"
341,-56.3333,Tx-D-T-T-R-Rx,6,"-1.00000 1.00000 6.00000, 2.56549 0.51399 4.14358, 1.89764 0.56828 3.79791, 1.81772 0.57478 3.75654, -1.67937 0.85908 1.94646, -3.41275 1.00000 2.84364"
341,-56.3785,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.43972 0.88488 5.42205, -3.41275 1.00000 2.84364"
341,-56.5412,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.20861 1.00000 1.96069, -5.18057 1.00000 1.94646, -3.41275 1.00000 2.84364"
341,-56.6345,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.27115 0.85070 7.40635, -1.58979 0.67524 5.75366, -3.41275 1.00000 2.84364"
341,-56.9945,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.72610 2.46331 1.96069, -3.41275 1.00000 2.84364"
341,-57.0016,Tx-T-R-T-Rx,5,"-1.00000 1.00000 6.00000, -1.43026 1.00000 7.40635, -1.72354 1.00000 8.36497, -2.01682 1.00000 7.40635, -3.41275 1.00000 2.84364"
341,-57.1061,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.35787 1.00000 5.54804, -3.41275 1.00000 2.84364"
341,-57.2066,Tx-T-D-R-T-Rx,6,"-1.00000 1.00000 6.00000, -0.48666 1.00000 7.40635, -0.34218 1.00000 7.80215, -0.34034 1.00000 7.79918, -0.58389 1.00000 7.40635, -3.41275 1.00000 2.84364"
342,-32.8469,Tx-Rx,2,"-1.00000 1.00000 6.00000, -3.91275 1.00000 2.84364"
342,-37.6671,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.42944 0.89131 5.53342, -3.91275 1.00000 2.84364"
342,-41.032,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.32663 1.00000 1.96885, -3.91275 1.00000 2.84364"
342,-42.6303,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.33182 1.00000 1.96680, -3.91275 1.00000 2.84364"
342,-42.7859,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -1.68626 1.00000 7.40635, -3.91275 1.00000 2.84364"
342,-43.1171,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -3.38489 1.00000 1.94646, -3.91275 1.00000 2.84364"
342,-44.47,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -5.65853 1.00000 3.70405, -3.91275 1.00000 2.84364"
342,-45.0564,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.39745 1.00000 1.96475, -3.91275 1.00000 2.84364"
342,-48.2984,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.42481 0.88027 5.26101, -3.38277 0.97450 1.94646, -3.91275 1.00000 2.84364"
342,-48.7721,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.40631 1.00000 1.96069, -3.91275 1.00000 2.84364"
342,-49.0125,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.28699 1.00000 7.40635, -2.39745 1.00000 1.96475, -3.91275 1.00000 2.84364"
342,-50.0287,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.70725 0.70371 7.40635, -2.71154 0.28298 5.40934, -3.91275 1.00000 2.84364"
342,-50.2105,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.39882, -5.07335 1.00000 1.94646, -3.91275 1.00000 2.84364"
342,-50.5346,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, 5.57273 1.00000 3.97364, -1.00264 1.00000 1.94646, -3.91275 1.00000 2.84364"
342,-50.6859,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.28864 1.00000 7.40635, -2.40631 1.00000 1.96069, -3.91275 1.00000 2.84364"
342,-51.9252,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -1.52765 1.00000 7.40635, -3.57614 1.00000 1.94646, -3.91275 1.00000 2.84364"
342,-52.008,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.63751 0.83192 7.40635, -2.29064 0.65972 5.96553, -3.91275 1.00000 2.84364"
342,-52.0614,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.31377, -5.21745 1.00000 1.96475, -3.91275 1.00000 2.84364"
